filename,xmin,ymin,xmax,ymax,width,height,class
007699.jpg,119,33,147,95,500,375,person
007699.jpg,26,63,58,144,500,375,person
006587.jpg,213,31,288,198,500,375,person
006587.jpg,234,28,267,77,500,375,head
006587.jpg,254,146,265,166,500,375,hand
006587.jpg,248,179,264,197,500,375,hand
007841.jpg,139,78,244,234,500,375,dog
007841.jpg,229,98,358,287,500,375,person
007841.jpg,6,134,138,332,500,375,person
004390.jpg,10,89,493,230,500,333,aeroplane
002939.jpg,283,161,316,226,500,375,bottle
002939.jpg,159,101,336,375,500,375,person
002939.jpg,266,206,369,361,500,375,chair
002939.jpg,38,108,121,233,500,375,tvmonitor
005930.jpg,48,81,213,197,500,290,bicycle
005930.jpg,12,16,48,176,500,290,person
005930.jpg,412,97,443,136,500,290,person
005930.jpg,64,7,170,180,500,290,person
005930.jpg,411,119,454,151,500,290,bicycle
000848.jpg,33,109,260,334,500,334,person
000848.jpg,1,165,259,334,500,334,sofa
000848.jpg,323,161,353,220,500,334,chair
000848.jpg,323,164,500,334,500,334,chair
000848.jpg,309,170,461,334,500,334,person
000690.jpg,1,188,247,361,500,375,bicycle
000690.jpg,281,111,336,229,500,375,cat
000690.jpg,226,87,336,371,500,375,person
005918.jpg,53,27,469,266,500,333,car
005918.jpg,15,25,126,123,500,333,car
005918.jpg,1,25,50,86,500,333,car
005918.jpg,385,33,500,123,500,333,car
005918.jpg,295,29,353,85,500,333,car
000860.jpg,81,85,428,292,500,353,car
000860.jpg,224,35,281,86,500,353,person
000860.jpg,298,45,358,115,500,353,person
008582.jpg,15,3,476,344,500,348,person
008582.jpg,97,115,443,344,500,348,chair
007869.jpg,38,76,369,332,500,332,bird
008596.jpg,142,128,239,426,356,480,horse
008596.jpg,120,72,266,290,356,480,person
000874.jpg,2,2,387,332,500,332,person
009691.jpg,1,187,497,333,500,333,motorbike
009691.jpg,124,15,294,333,500,333,person
007864.jpg,22,64,148,148,500,333,aeroplane
009685.jpg,53,147,488,357,500,375,bus
000879.jpg,102,95,266,375,500,375,horse
000879.jpg,252,132,320,375,500,375,person
005901.jpg,181,64,376,316,500,375,cat
005901.jpg,104,153,404,375,500,375,cat
000689.jpg,2,39,498,347,500,353,train
001597.jpg,227,135,330,291,500,375,bird
000851.jpg,103,130,402,311,500,375,motorbike
000851.jpg,174,69,302,335,500,375,person
003380.jpg,8,85,248,375,500,375,person
003380.jpg,245,27,500,375,500,375,person
004389.jpg,61,239,308,496,327,500,horse
004389.jpg,135,73,263,325,327,500,person
004389.jpg,200,76,230,120,327,500,head
004389.jpg,238,118,256,139,327,500,hand
004389.jpg,172,119,198,135,327,500,hand
004389.jpg,134,302,164,315,327,500,foot
005097.jpg,114,36,459,353,500,375,dog
005097.jpg,1,1,375,216,500,375,sofa
005097.jpg,194,1,460,245,500,375,person
005097.jpg,8,1,223,261,500,375,person
007680.jpg,55,70,194,124,500,375,bird
007680.jpg,158,18,271,199,500,375,bird
007680.jpg,226,43,315,110,500,375,bird
007680.jpg,271,174,332,375,500,375,bird
007680.jpg,21,164,128,375,500,375,bird
007694.jpg,143,44,359,302,500,375,dog
007694.jpg,1,81,129,375,500,375,person
007694.jpg,300,1,500,375,500,375,person
002934.jpg,31,5,393,441,393,500,cat
002934.jpg,2,263,392,500,393,500,cat
000845.jpg,9,97,493,206,500,335,aeroplane
000676.jpg,59,94,472,270,500,375,sheep
002061.jpg,118,2,340,120,500,375,sofa
002061.jpg,395,2,500,121,500,375,sofa
002061.jpg,1,167,493,374,500,375,diningtable
002061.jpg,78,46,194,221,500,375,person
002061.jpg,210,96,467,298,500,375,person
005068.jpg,112,482,192,500,375,500,car
005068.jpg,8,411,212,485,375,500,bus
004376.jpg,111,16,500,374,500,374,cat
003419.jpg,229,62,280,89,500,375,pottedplant
003419.jpg,157,88,204,114,500,375,pottedplant
003419.jpg,210,116,256,150,500,375,pottedplant
003419.jpg,125,103,184,167,500,375,pottedplant
003419.jpg,163,130,214,197,500,375,pottedplant
003419.jpg,203,143,293,262,500,375,pottedplant
003419.jpg,277,88,369,235,500,375,pottedplant
003419.jpg,355,151,463,316,500,375,pottedplant
003419.jpg,19,170,102,302,500,375,pottedplant
003419.jpg,1,225,26,345,500,375,pottedplant
003419.jpg,1,117,68,180,500,375,pottedplant
003419.jpg,1,154,64,209,500,375,pottedplant
003419.jpg,65,100,87,150,500,375,pottedplant
003419.jpg,47,117,72,157,500,375,pottedplant
003419.jpg,33,94,56,134,500,375,pottedplant
003419.jpg,26,29,62,90,500,375,pottedplant
003419.jpg,2,28,30,86,500,375,pottedplant
003419.jpg,459,178,500,302,500,375,pottedplant
003419.jpg,454,78,495,145,500,375,pottedplant
003419.jpg,450,142,500,199,500,375,pottedplant
000110.jpg,79,233,110,314,500,375,person
000110.jpg,54,231,86,344,500,375,person
000110.jpg,31,233,50,303,500,375,person
000104.jpg,403,110,500,265,500,333,tvmonitor
000104.jpg,291,75,442,333,500,333,person
000104.jpg,2,7,283,333,500,333,person
008558.jpg,103,36,295,198,500,375,dog
008558.jpg,284,108,475,328,500,375,dog
008558.jpg,102,166,284,349,500,375,dog
006575.jpg,81,52,310,461,375,500,pottedplant
002713.jpg,50,148,196,486,375,500,horse
002713.jpg,43,50,208,379,375,500,person
002713.jpg,349,172,372,238,375,500,person
004404.jpg,302,128,385,176,500,375,cat
004404.jpg,115,242,196,329,500,375,cat
004404.jpg,75,58,393,375,500,375,person
004404.jpg,225,69,305,176,500,375,head
004404.jpg,151,151,213,199,500,375,hand
004404.jpg,120,262,172,297,500,375,hand
003343.jpg,167,82,407,333,500,375,dog
005732.jpg,349,232,450,406,493,500,horse
005732.jpg,249,209,336,408,493,500,horse
005732.jpg,38,171,195,401,493,500,horse
005732.jpg,348,166,453,385,493,500,person
005732.jpg,385,169,406,200,493,500,head
005732.jpg,387,263,397,271,493,500,hand
005732.jpg,422,358,447,380,493,500,foot
005732.jpg,334,350,358,365,493,500,foot
005732.jpg,229,157,351,374,493,500,person
005732.jpg,287,156,308,192,493,500,head
005732.jpg,327,335,349,356,493,500,foot
005732.jpg,227,341,255,360,493,500,foot
005732.jpg,44,115,173,373,493,500,person
005732.jpg,121,120,144,156,493,500,head
005732.jpg,143,345,159,375,493,500,foot
005732.jpg,41,330,75,357,493,500,foot
001554.jpg,241,170,423,227,500,375,dog
001554.jpg,26,20,231,330,500,375,person
000892.jpg,350,191,427,375,500,375,person
000892.jpg,190,212,344,375,500,375,motorbike
009108.jpg,265,1,417,352,500,376,bottle
009108.jpg,119,1,264,342,500,376,bottle
008216.jpg,280,276,315,407,375,500,pottedplant
008216.jpg,192,317,207,350,375,500,pottedplant
008216.jpg,202,320,216,351,375,500,pottedplant
008216.jpg,217,322,242,365,375,500,pottedplant
008216.jpg,245,402,298,493,375,500,chair
008216.jpg,307,381,354,421,375,500,chair
008216.jpg,201,409,270,500,375,500,chair
008216.jpg,263,422,333,500,375,500,chair
008216.jpg,227,407,374,500,375,500,diningtable
008216.jpg,88,308,154,500,375,500,person
008216.jpg,158,302,197,351,375,500,person
008216.jpg,153,321,205,479,375,500,person
008216.jpg,46,305,68,387,375,500,person
008216.jpg,66,312,85,385,375,500,person
007125.jpg,75,13,256,329,308,370,boat
005054.jpg,78,135,258,485,334,500,person
005054.jpg,154,84,334,479,334,500,person
003425.jpg,44,1,408,291,500,375,dog
000138.jpg,6,56,154,285,500,332,person
000138.jpg,145,58,283,258,500,332,person
000138.jpg,224,54,440,332,500,332,person
000138.jpg,363,96,500,332,500,332,person
008564.jpg,199,195,396,308,437,500,horse
008564.jpg,3,198,139,284,437,500,horse
007657.jpg,2,2,404,347,500,347,person
006549.jpg,176,20,247,68,375,500,boat
001226.jpg,105,50,499,274,500,333,dog
008202.jpg,191,111,458,372,500,375,cow
008202.jpg,438,90,500,195,500,375,cow
008202.jpg,389,107,454,141,500,375,cow
008202.jpg,291,107,390,145,500,375,cow
008202.jpg,376,73,421,92,500,375,cow
008202.jpg,384,89,442,111,500,375,cow
008202.jpg,437,77,472,92,500,375,cow
004438.jpg,147,200,238,288,480,360,dog
004438.jpg,122,114,325,360,480,360,person
004438.jpg,290,42,414,322,480,360,person
004438.jpg,10,149,138,311,480,360,tvmonitor
002049.jpg,205,6,473,163,500,315,pottedplant
002049.jpg,26,80,334,290,500,315,pottedplant
008955.jpg,61,160,307,362,375,500,tvmonitor
001971.jpg,139,71,499,266,500,375,cat
001971.jpg,1,27,111,220,500,375,chair
008799.jpg,22,50,500,298,500,375,aeroplane
008799.jpg,51,197,164,249,500,375,aeroplane
003814.jpg,116,75,423,314,500,374,cat
007482.jpg,96,103,242,266,500,333,person
007482.jpg,237,76,370,265,500,333,person
007482.jpg,389,75,500,299,500,333,person
007482.jpg,43,124,500,283,500,333,sofa
006944.jpg,6,156,215,293,500,333,sheep
006944.jpg,218,121,348,291,500,333,sheep
006944.jpg,334,128,494,313,500,333,sheep
006944.jpg,143,113,180,154,500,333,horse
006944.jpg,104,113,138,146,500,333,horse
006944.jpg,476,123,500,217,500,333,sheep
008969.jpg,43,110,468,375,500,375,car
008969.jpg,418,121,500,183,500,375,car
008969.jpg,2,189,73,375,500,375,car
001795.jpg,178,141,301,281,500,375,person
002288.jpg,272,119,318,161,500,332,boat
002288.jpg,198,173,392,193,500,332,boat
002288.jpg,343,157,357,185,500,332,person
002288.jpg,287,170,300,182,500,332,person
002288.jpg,264,167,277,183,500,332,person
003828.jpg,168,53,223,86,403,500,bird
005281.jpg,121,244,177,336,330,500,bicycle
005281.jpg,132,181,190,322,330,500,person
005281.jpg,59,199,89,318,330,500,person
005281.jpg,17,179,68,352,330,500,person
005281.jpg,97,228,110,253,330,500,person
006950.jpg,103,159,225,372,333,500,person
006950.jpg,149,161,186,215,333,500,head
006950.jpg,160,284,175,302,333,500,hand
006950.jpg,98,246,118,265,333,500,hand
006950.jpg,99,267,121,297,333,500,foot
006950.jpg,106,333,130,361,333,500,foot
006950.jpg,61,209,194,387,333,500,bicycle
000312.jpg,3,2,500,334,500,335,train
004174.jpg,3,233,136,381,500,454,bus
002505.jpg,1,12,348,373,500,375,cow
002505.jpg,145,13,437,274,500,375,cow
002263.jpg,121,1,395,246,500,375,sheep
004612.jpg,230,133,270,202,500,332,bird
000474.jpg,53,157,448,359,500,375,car
000474.jpg,15,61,99,156,500,375,boat
000474.jpg,202,83,258,160,500,375,boat
000474.jpg,332,110,372,153,500,375,boat
000474.jpg,423,148,461,163,500,375,boat
009336.jpg,61,78,396,328,500,375,car
009336.jpg,456,146,475,214,500,375,car
009336.jpg,114,142,128,174,500,375,person
009336.jpg,72,142,116,197,500,375,person
006005.jpg,55,81,181,196,375,500,person
006005.jpg,141,83,166,111,375,500,head
006005.jpg,165,135,180,148,375,500,hand
006005.jpg,142,130,158,141,375,500,hand
006005.jpg,51,154,69,185,375,500,foot
006005.jpg,178,70,294,192,375,500,person
006005.jpg,234,70,259,99,375,500,head
006005.jpg,179,108,201,117,375,500,hand
006005.jpg,237,179,266,188,375,500,foot
006005.jpg,269,176,278,186,375,500,foot
006005.jpg,182,330,257,455,375,500,chair
000460.jpg,259,67,471,372,500,375,chair
006011.jpg,190,179,337,276,500,375,car
006011.jpg,210,95,346,164,500,375,car
006011.jpg,239,76,266,117,500,375,person
006011.jpg,244,142,284,181,500,375,person
002277.jpg,1,60,297,500,383,500,dog
002277.jpg,86,1,381,500,383,500,person
005518.jpg,125,83,295,344,500,375,dog
004606.jpg,320,284,351,317,500,375,aeroplane
003169.jpg,54,113,474,332,500,375,cat
003169.jpg,2,64,249,211,500,375,sofa
008982.jpg,256,72,426,234,500,375,tvmonitor
008982.jpg,429,185,488,336,500,375,bottle
001018.jpg,235,209,500,361,500,375,sofa
001018.jpg,447,218,500,291,500,375,sofa
001018.jpg,344,280,430,375,500,375,chair
001018.jpg,136,279,243,373,500,375,chair
001018.jpg,1,266,97,375,500,375,chair
001018.jpg,101,236,186,368,500,375,chair
001018.jpg,198,212,244,268,500,375,chair
001018.jpg,135,209,188,264,500,375,chair
001018.jpg,212,200,241,244,500,375,chair
001018.jpg,1,209,139,334,500,375,diningtable
006777.jpg,115,170,249,351,352,500,pottedplant
006777.jpg,150,140,329,443,352,500,person
006777.jpg,287,168,326,208,352,500,head
006777.jpg,271,139,289,171,352,500,hand
006777.jpg,147,419,166,445,352,500,foot
006777.jpg,26,125,253,500,352,500,person
006777.jpg,130,123,176,188,352,500,head
006777.jpg,154,311,218,349,352,500,hand
006777.jpg,185,308,227,327,352,500,hand
000306.jpg,89,32,144,72,500,176,cow
000306.jpg,114,36,182,86,500,176,cow
000306.jpg,237,46,302,87,500,176,cow
000306.jpg,303,42,380,87,500,176,cow
003627.jpg,135,1,365,333,500,333,dog
004148.jpg,1,47,454,332,500,332,tvmonitor
002539.jpg,1,1,500,333,500,333,bus
002539.jpg,198,105,307,333,500,333,person
008772.jpg,8,84,491,373,500,375,cat
006987.jpg,417,83,474,133,500,372,tvmonitor
006987.jpg,258,15,436,227,500,372,person
006987.jpg,155,62,259,221,500,372,person
000448.jpg,123,129,465,375,500,375,diningtable
000448.jpg,229,57,314,167,500,375,person
000448.jpg,171,85,221,152,500,375,person
000448.jpg,88,71,142,112,500,375,person
000448.jpg,11,124,190,375,500,375,person
000448.jpg,47,92,225,286,500,375,person
000448.jpg,5,72,51,182,500,375,person
000448.jpg,251,65,357,188,500,375,person
000448.jpg,335,81,422,217,500,375,person
000448.jpg,345,107,500,338,500,375,person
000448.jpg,279,226,433,375,500,375,person
007327.jpg,394,259,454,340,500,375,chair
007327.jpg,298,257,361,347,500,375,chair
007327.jpg,331,233,380,265,500,375,chair
007327.jpg,145,235,187,291,500,375,chair
007327.jpg,218,240,268,304,500,375,chair
007327.jpg,263,229,294,290,500,375,chair
007327.jpg,385,213,426,239,500,375,bicycle
007327.jpg,246,212,310,252,500,375,bicycle
007327.jpg,8,236,43,280,500,375,chair
007327.jpg,136,220,162,258,500,375,chair
007327.jpg,160,213,183,253,500,375,chair
007327.jpg,122,212,142,248,500,375,chair
001756.jpg,71,413,375,500,375,500,diningtable
001756.jpg,346,372,375,426,375,500,chair
001756.jpg,132,303,175,447,375,500,bottle
001756.jpg,256,104,363,415,375,500,person
001756.jpg,5,33,262,453,375,500,person
001756.jpg,26,443,107,500,375,500,chair
005530.jpg,4,164,164,303,500,318,bus
005530.jpg,99,169,281,303,500,318,bus
005530.jpg,214,173,355,283,500,318,bus
005530.jpg,286,175,433,285,500,318,bus
005530.jpg,375,180,484,272,500,318,bus
005524.jpg,22,48,334,297,334,500,dog
005524.jpg,74,32,334,500,334,500,sofa
003155.jpg,4,121,313,419,333,500,bird
001024.jpg,121,1,429,90,500,375,tvmonitor
001024.jpg,1,30,386,375,500,375,person
008766.jpg,3,123,255,450,335,500,train
008766.jpg,179,238,222,289,335,500,person
005242.jpg,396,209,443,333,500,333,bottle
005242.jpg,1,241,500,333,500,333,diningtable
005242.jpg,112,40,302,266,500,333,person
005242.jpg,326,34,500,255,500,333,person
005242.jpg,19,127,130,282,500,333,sofa
003974.jpg,1,47,289,259,500,380,boat
003974.jpg,426,133,500,316,500,380,car
003974.jpg,255,164,298,316,500,380,person
003974.jpg,284,141,333,312,500,380,person
003974.jpg,322,146,374,312,500,380,person
003974.jpg,367,152,411,314,500,380,person
003974.jpg,386,152,415,320,500,380,person
003974.jpg,408,141,447,328,500,380,person
009281.jpg,29,3,425,375,500,375,bicycle
009295.jpg,296,39,440,337,500,375,person
009295.jpg,43,104,307,375,500,375,bicycle
009295.jpg,263,1,500,206,500,375,tvmonitor
008835.jpg,42,5,168,117,500,375,pottedplant
008835.jpg,174,4,290,138,500,375,pottedplant
008835.jpg,302,18,381,117,500,375,pottedplant
008835.jpg,397,54,477,152,500,375,pottedplant
008835.jpg,331,129,425,221,500,375,pottedplant
008835.jpg,253,169,358,277,500,375,pottedplant
008835.jpg,154,117,244,212,500,375,pottedplant
003960.jpg,38,196,266,369,500,375,horse
003960.jpg,195,222,353,372,500,375,horse
003960.jpg,143,157,204,248,500,375,person
003960.jpg,213,166,280,300,500,375,person
003960.jpg,117,250,205,375,500,375,person
003960.jpg,432,259,500,375,500,375,person
001187.jpg,21,410,230,500,375,500,chair
001187.jpg,185,363,366,500,375,500,chair
001187.jpg,107,270,360,396,375,500,sofa
003790.jpg,54,115,462,269,500,375,car
003948.jpg,91,19,206,178,320,224,person
003948.jpg,112,43,183,196,320,224,horse
005487.jpg,68,113,477,259,500,333,aeroplane
005487.jpg,199,223,223,268,500,333,person
005487.jpg,79,231,103,283,500,333,person
004799.jpg,61,111,328,474,341,500,bird
007284.jpg,78,72,385,207,500,333,car
007284.jpg,198,90,217,116,500,333,person
004955.jpg,97,16,382,291,500,374,cat
004955.jpg,1,225,441,373,500,374,tvmonitor
003784.jpg,32,232,311,407,328,500,bicycle
008809.jpg,38,40,443,221,500,320,cat
006824.jpg,76,197,167,333,500,333,chair
006824.jpg,127,3,382,287,500,333,person
006824.jpg,173,1,249,113,500,333,head
006824.jpg,333,210,380,266,500,333,hand
006824.jpg,185,249,258,287,500,333,hand
000266.jpg,98,19,374,500,375,500,dog
000266.jpg,1,1,375,500,375,500,sofa
009524.jpg,316,84,376,193,500,348,person
006617.jpg,88,89,362,267,500,332,horse
006617.jpg,224,36,281,192,500,332,person
002471.jpg,5,43,302,375,500,375,horse
003009.jpg,135,294,386,363,500,494,car
005478.jpg,3,167,376,499,376,500,sofa
005478.jpg,1,160,98,411,376,500,person
005478.jpg,1,166,229,499,376,500,person
005478.jpg,120,378,375,500,376,500,person
009242.jpg,76,97,485,261,500,375,sofa
009242.jpg,266,82,424,214,500,375,person
009242.jpg,109,93,240,228,500,375,person
009242.jpg,171,173,192,232,500,375,bottle
009242.jpg,51,161,89,245,500,375,bottle
006171.jpg,54,37,231,174,500,375,person
006171.jpg,1,48,295,221,500,375,sofa
006171.jpg,251,103,500,181,500,375,sofa
006171.jpg,2,166,412,315,500,375,dog
000500.jpg,294,177,436,375,500,375,bicycle
000500.jpg,88,51,218,375,500,375,person
000500.jpg,288,72,321,135,500,375,person
000500.jpg,231,71,253,135,500,375,person
000500.jpg,200,85,221,119,500,375,person
000500.jpg,187,76,200,101,500,375,person
000500.jpg,97,75,123,114,500,375,person
000500.jpg,76,74,98,107,500,375,person
000514.jpg,36,1,500,374,500,375,aeroplane
002465.jpg,46,14,500,322,500,375,boat
002465.jpg,448,269,479,288,500,375,boat
002465.jpg,340,211,362,229,500,375,boat
002465.jpg,366,226,398,247,500,375,boat
002465.jpg,416,227,434,241,500,375,boat
002465.jpg,436,227,451,238,500,375,boat
002465.jpg,459,228,470,242,500,375,boat
004014.jpg,1,75,374,500,375,500,chair
004014.jpg,3,48,303,500,375,500,person
006603.jpg,12,323,78,427,330,500,bicycle
003753.jpg,298,3,500,176,500,375,chair
003753.jpg,45,55,500,321,500,375,dog
007535.jpg,26,59,234,489,368,500,person
008606.jpg,114,75,348,360,500,375,dog
009518.jpg,125,43,412,356,500,369,dog
009518.jpg,222,1,330,268,500,369,person
001144.jpg,4,52,500,286,500,333,aeroplane
001622.jpg,211,299,235,419,375,500,bicycle
001622.jpg,200,238,247,391,375,500,person
001622.jpg,156,253,167,291,375,500,person
001622.jpg,139,252,153,291,375,500,person
001622.jpg,1,247,149,418,375,500,car
001622.jpg,3,350,57,473,375,500,car
001622.jpg,195,265,205,298,375,500,car
008160.jpg,22,69,377,366,500,375,car
008160.jpg,203,1,456,139,500,375,car
008160.jpg,75,29,121,144,500,375,person
008160.jpg,46,34,86,139,500,375,person
004982.jpg,5,111,500,221,500,333,aeroplane
003021.jpg,26,43,478,305,500,375,bus
005450.jpg,7,123,342,500,357,500,person
005450.jpg,116,125,225,275,357,500,head
005450.jpg,179,436,264,500,357,500,hand
005450.jpg,107,433,193,495,357,500,hand
001636.jpg,59,123,121,216,500,375,bicycle
006159.jpg,15,29,359,463,375,500,pottedplant
007247.jpg,100,93,494,291,500,375,car
007247.jpg,450,223,500,318,500,375,car
008174.jpg,41,1,500,320,500,333,car
000528.jpg,124,68,319,310,500,375,cat
007521.jpg,176,151,233,175,500,293,boat
007521.jpg,461,151,498,172,500,293,boat
007521.jpg,26,153,109,179,500,293,boat
007521.jpg,20,79,109,202,500,293,boat
008612.jpg,175,124,220,234,500,300,person
008612.jpg,187,125,205,150,500,300,head
008612.jpg,204,185,215,196,500,300,hand
008612.jpg,186,204,199,216,500,300,hand
008612.jpg,97,147,295,234,500,300,horse
002459.jpg,121,205,192,237,500,322,person
005336.jpg,36,273,399,447,429,500,sofa
005336.jpg,117,302,367,383,429,500,person
005336.jpg,127,318,157,357,429,500,head
005336.jpg,118,338,134,356,429,500,hand
005336.jpg,269,303,292,329,429,500,foot
005336.jpg,346,350,368,366,429,500,foot
004028.jpg,1,152,98,330,500,375,chair
004028.jpg,2,2,124,227,500,375,pottedplant
004028.jpg,380,172,407,194,500,375,person
004028.jpg,242,192,276,230,500,375,person
005861.jpg,246,147,382,222,500,338,car
005861.jpg,30,160,84,183,500,338,car
005861.jpg,122,160,183,185,500,338,car
000919.jpg,39,82,352,330,500,331,dog
007910.jpg,316,18,465,375,500,375,person
